Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,IW4-0626-0-CHAN-1,IW4-0626-0-CHAN-2,IW4-0626-0-CHAN-3,IW4-0626-0-CHAN-4,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
13.53,-0.341583252,-0.387084961,-0.381302834,-0.002532308,-0.205108643,-0.247467041,-0.235740662,-0.212463379,,,,,-0.113479614,-0.20659256,-0.116821289,-0.168640137,-0.115394592,-0.135555267,-0.134597778,-0.110533714,-0.046358109,-0.080490112,-0.102111816,-0.151397705,-0.264038086,-0.385131836,-0.308643341,-0.262878418,-0.389099121,-0.436126709,-0.00306874,-0.002324583
13.54,-0.312088013,-0.366699219,-0.393563747,-0.002514263,-0.234527588,-0.243652344,-0.22693634,-0.23046875,,,,,-0.127105713,-0.179634094,-0.090194702,-0.163719177,-0.102020264,-0.130800247,-0.134597778,-0.092751503,-0.037494659,-0.104248047,-0.093383789,-0.141807556,-0.284454346,-0.361198425,-0.276123047,-0.266845703,-0.39553833,-0.451274872,-0.003073995,-0.002328336
13.55,-0.313323975,-0.375610352,-0.420536995,-0.002505241,-0.250427246,-0.197662354,-0.234481812,-0.269165039,,,,,-0.148178101,-0.167503357,-0.047843933,-0.179695129,-0.100803375,-0.105836868,-0.134597778,-0.094021797,-0.084329605,-0.17175293,-0.099609375,-0.134605408,-0.255638123,-0.359939575,-0.261669159,-0.312988281,-0.404541016,-0.463897705,-0.003070242,-0.002329087
13.56,-0.329284668,-0.379455566,-0.446284294,-0.002515767,-0.227142334,-0.215545654,-0.22819519,-0.283325195,,,,,-0.123397827,-0.187721252,-0.067207336,-0.153884888,-0.105667114,-0.105836868,-0.164169312,-0.10799408,-0.13369751,-0.138000488,-0.156677246,-0.131019592,-0.24723053,-0.422904968,-0.307437897,-0.264221191,-0.418670654,-0.457588196,-0.00306799,-0.002336592
13.57,-0.323150635,-0.320739746,-0.408276558,-0.002521782,-0.196533203,-0.253875732,-0.247062683,-0.240844727,,,,,-0.092407227,-0.182331085,-0.067207336,-0.151435852,-0.082565308,-0.116535187,-0.161712646,-0.094021797,-0.134962082,-0.067993164,-0.123168945,-0.120231628,-0.260437012,-0.421653748,-0.289375305,-0.239196777,-0.421234131,-0.426029205,-0.00307925,-0.002344849
13.58,-0.324371338,-0.297729492,-0.36168623,-0.002524038,-0.213653564,-0.215545654,-0.254608154,-0.24987793,,,,,-0.1171875,-0.193115234,-0.078094482,-0.173553467,-0.063110352,-0.141500473,-0.143218994,-0.086400986,-0.07673645,-0.086746216,-0.074829102,-0.133415222,-0.242424011,-0.372535706,-0.278530121,-0.286621094,-0.432800293,-0.413406372,-0.003088258,-0.002341096
13.59,-0.31578064,-0.379455566,-0.377624989,-0.002524038,-0.24432373,-0.211730957,-0.245803833,-0.280761719,,,,,-0.12461853,-0.237598419,-0.103507996,-0.174781799,-0.064323425,-0.145065308,-0.121032715,-0.083860397,-0.062812805,-0.131744385,-0.119445801,-0.129814148,-0.218414307,-0.348602295,-0.302619934,-0.260253906,-0.450775146,-0.441177368,-0.00307925,-0.002337343
13.6,-0.296127319,-0.41394043,-0.393563747,-0.002518774,-0.214935303,-0.289611816,-0.254608154,-0.265258789,,,,,-0.093658447,-0.230857849,-0.111968994,-0.182159424,-0.083782196,-0.089193344,-0.098846436,-0.083860397,-0.09951973,-0.116744995,-0.135559082,-0.098648071,-0.218414307,-0.339790344,-0.286960602,-0.272094727,-0.423828125,-0.46137619,-0.00306799,-0.002335091
13.61,-0.301040649,-0.341125488,-0.394789696,-0.002525541,-0.191650391,-0.261505127,-0.260894775,-0.294921875,,,,,-0.094909668,-0.194465637,-0.095031738,-0.196914673,-0.093509674,-0.082061768,-0.132141113,-0.095292091,-0.084329605,-0.070495605,-0.105834961,-0.120231628,-0.220809937,-0.354904175,-0.288166046,-0.285339355,-0.378814697,-0.442436218,-0.003070242,-0.002330588
13.62,-0.319473267,-0.297729492,-0.397242069,-0.002530053,-0.235748291,-0.160644531,-0.267181396,-0.309082031,,,,,-0.09614563,-0.179634094,-0.041786194,-0.183387756,-0.105667114,-0.135555267,-0.165405273,-0.083860397,-0.078001022,-0.069229126,-0.136779785,-0.146598816,-0.219619751,-0.387649536,-0.299007416,-0.241760254,-0.385253906,-0.447486877,-0.003075497,-0.002331338
13.63,-0.318237305,-0.359008789,-0.41195488,-0.002515767,-0.246765137,-0.16192627,-0.267181396,-0.251159668,,,,,-0.075088501,-0.207942963,-0.039375305,-0.153884888,-0.138496399,-0.145065308,-0.161712646,-0.058457375,-0.09951973,-0.095489502,-0.181518555,-0.132209778,-0.246025085,-0.401496887,-0.291782379,-0.266845703,-0.412231445,-0.494197845,-0.003069491,-0.002331338
13.64,-0.303497314,-0.419067383,-0.429119587,-0.002506744,-0.202667236,-0.234710693,-0.244544983,-0.257568359,,,,,-0.098617554,-0.261863708,-0.073249817,-0.145278931,-0.12147522,-0.15814209,-0.167877197,-0.080050468,-0.102052689,-0.097991943,-0.152954102,-0.146598816,-0.254432678,-0.398979187,-0.303825378,-0.272094727,-0.38269043,-0.504299164,-0.003063486,-0.00233359
13.65,-0.297348022,-0.425415039,-0.432797432,-0.002506744,-0.219787598,-0.278137207,-0.214347839,-0.276916504,,,,,-0.122146606,-0.259166718,-0.065994263,-0.158805847,-0.064323425,-0.15814209,-0.149383545,-0.118155479,-0.094455719,-0.102981567,-0.146728516,-0.148994446,-0.235221863,-0.419128418,-0.321895599,-0.268127441,-0.371124268,-0.467685699,-0.003073245,-0.002343348
13.66,-0.293670654,-0.40625,-0.429119587,-0.002509,-0.265167236,-0.265350342,-0.221893311,-0.211181641,,,,,-0.112258911,-0.209289551,-0.062362671,-0.163719177,-0.071620941,-0.101081848,-0.101318359,-0.069889069,-0.089393616,-0.095489502,-0.170349121,-0.11302948,-0.246025085,-0.411567688,-0.329116821,-0.315612793,-0.410980225,-0.433601379,-0.003083003,-0.00234635
13.67,-0.281387329,-0.335998535,-0.387433529,-0.002519526,-0.245544434,-0.262786865,-0.259635925,-0.203430176,,,,,-0.112258911,-0.170200348,-0.069618225,-0.189529419,-0.129985809,-0.083250046,-0.103775024,-0.039404869,-0.108379364,-0.080490112,-0.130615234,-0.129814148,-0.254432678,-0.395210266,-0.324302673,-0.26159668,-0.390380859,-0.424766541,-0.003070242,-0.002338094
13.68,-0.275238037,-0.321960449,-0.360460281,-0.002526293,-0.229614258,-0.311340332,-0.255867004,-0.24987793,,,,,-0.140716553,-0.183681488,-0.063583374,-0.222724915,-0.123905182,-0.112968445,-0.15184021,-0.101642609,-0.119773865,-0.097991943,-0.104553223,-0.171783447,-0.24723053,-0.417869568,-0.30141449,-0.195678711,-0.36340332,-0.438652039,-0.003061234,-0.002326835
13.69,-0.305953979,-0.370544434,-0.413180828,-0.002524038,-0.223480225,-0.283233643,-0.230705261,-0.24987793,,,,,-0.160568237,-0.228160858,-0.059951782,-0.16494751,-0.081348419,-0.145065308,-0.135818481,-0.113074303,-0.100786209,-0.128005981,-0.135559082,-0.170578003,-0.244827271,-0.419128418,-0.288166046,-0.249694824,-0.399383545,-0.443698883,-0.003075497,-0.002330588
13.7,-0.328063965,-0.370544434,-0.426667213,-0.002516519,-0.209991455,-0.204071045,-0.235740662,-0.267883301,,,,,-0.127105713,-0.237598419,-0.058731079,-0.136688232,-0.104450226,-0.143877029,-0.09022522,-0.083860397,-0.093191147,-0.129241943,-0.161621094,-0.172973633,-0.230422974,-0.404022217,-0.291782379,-0.265563965,-0.40838623,-0.46137619,-0.003076998,-0.0023456
13.71,-0.297348022,-0.393554688,-0.387433529,-0.002504489,-0.229614258,-0.227050781,-0.255867004,-0.283325195,,,,,-0.10975647,-0.213336945,-0.063583374,-0.183387756,-0.123905182,-0.089193344,-0.127197266,-0.088941574,-0.089393616,-0.091751099,-0.146728516,-0.164581299,-0.212409973,-0.391418457,-0.30021286,-0.241760254,-0.396820068,-0.485359192,-0.003070242,-0.002344849
13.72,-0.283843994,-0.396057129,-0.386207581,-0.002512007,-0.219787598,-0.243652344,-0.254608154,-0.231811523,,,,,-0.133300781,-0.221424103,-0.069618225,-0.166183472,-0.083782196,-0.077306747,-0.160476685,-0.087670326,-0.096988678,-0.071731567,-0.110778809,-0.153793335,-0.192001343,-0.377571106,-0.286960602,-0.258911133,-0.436676025,-0.476524353,-0.003077748,-0.002337343
13.73,-0.324371338,-0.375610352,-0.419311047,-0.002526293,-0.194061279,-0.22064209,-0.244544983,-0.211181641,,,,,-0.118438721,-0.23355484,-0.063583374,-0.174781799,-0.102020264,-0.107025146,-0.141983032,-0.080050468,-0.137493134,-0.104248047,-0.125671387,-0.183761597,-0.212409973,-0.409057617,-0.289375305,-0.270812988,-0.423828125,-0.457588196,-0.003073245,-0.002338844
13.74,-0.353851318,-0.420349121,-0.446284294,-0.002522534,-0.228393555,-0.215545654,-0.272216797,-0.248535156,,,,,-0.10975647,-0.210639954,-0.055099487,-0.206748962,-0.145793915,-0.118911743,-0.127197266,-0.09783268,-0.1615448,-0.128005981,-0.15423584,-0.195755005,-0.250831604,-0.443061829,-0.337547302,-0.28137207,-0.349273682,-0.447486877,-0.003063486,-0.002331338
13.75,-0.353851318,-0.430541992,-0.397242069,-0.002516519,-0.260223389,-0.219390869,-0.268440247,-0.282043457,,,,,-0.134536743,-0.214683533,-0.081726074,-0.16494751,-0.104450226,-0.135555267,-0.130889893,-0.102912903,-0.15521431,-0.124237061,-0.148010254,-0.156188965,-0.228019714,-0.411567688,-0.326709747,-0.265563965,-0.387817383,-0.460113525,-0.003066489,-0.002327585
13.76,-0.3256073,-0.382019043,-0.353104115,-0.002520278,-0.24307251,-0.264068604,-0.211830139,-0.297546387,,,,,-0.12461853,-0.252426147,-0.120445251,-0.142829895,-0.080131531,-0.11415863,-0.139511108,-0.094021797,-0.131166458,-0.110488892,-0.155456543,-0.119026184,-0.216011047,-0.371276855,-0.272506714,-0.233886719,-0.444366455,-0.484096527,-0.003064987,-0.002340345
13.77,-0.304733276,-0.371826172,-0.398468018,-0.002528549,-0.217346191,-0.260253906,-0.22567749,-0.24987793,,,,,-0.118438721,-0.264560699,-0.091400146,-0.173553467,-0.115394592,-0.076116562,-0.138290405,-0.127046585,-0.100786209,-0.099243164,-0.155456543,-0.132209778,-0.244827271,-0.375045776,-0.288166046,-0.239196777,-0.372406006,-0.475261688,-0.003059732,-0.002339595
13.78,-0.341583252,-0.392211914,-0.431571484,-0.002524789,-0.224731445,-0.224517822,-0.273483276,-0.204711914,,,,,-0.140716553,-0.22681427,-0.057525635,-0.188301086,-0.12147522,-0.089193344,-0.130889893,-0.127046585,-0.089393616,-0.110488892,-0.131896973,-0.163391113,-0.238822937,-0.390174866,-0.297805786,-0.247070313,-0.344146729,-0.46263504,-0.003060483,-0.002334341
13.79,-0.34526062,-0.398620605,-0.434023857,-0.002520278,-0.250427246,-0.225769043,-0.278503418,-0.235656738,,,,,-0.156829834,-0.193115234,-0.099876404,-0.180938721,-0.119045258,-0.09513855,-0.122268677,-0.066078186,-0.102052689,-0.102981567,-0.143005371,-0.170578003,-0.226821899,-0.400245667,-0.278530121,-0.255004883,-0.38269043,-0.468948364,-0.003070242,-0.002344098
13.8,-0.296127319,-0.387084961,-0.410728455,-0.002529301,-0.2578125,-0.218109131,-0.287307739,-0.258850098,,,,,-0.159317017,-0.228160858,-0.116821289,-0.19568634,-0.13363266,-0.097515106,-0.150619507,-0.072428703,-0.096988678,-0.079238892,-0.151733398,-0.164581299,-0.24723053,-0.378837585,-0.296596527,-0.258911133,-0.381408691,-0.458850861,-0.003086757,-0.0023456
13.81,-0.297348022,-0.370544434,-0.375173092,-0.002527797,-0.234527588,-0.247467041,-0.277244568,-0.255004883,,,,,-0.163040161,-0.24029541,-0.069618225,-0.196914673,-0.122692108,-0.115346909,-0.181427002,-0.125776291,-0.081798553,-0.07673645,-0.130615234,-0.15019989,-0.237625122,-0.372535706,-0.313457489,-0.247070313,-0.36340332,-0.46263504,-0.003089009,-0.002336592
13.82,-0.33052063,-0.380737305,-0.403372288,-0.002520278,-0.209991455,-0.283233643,-0.236999512,-0.243408203,,,,,-0.177886963,-0.187721252,-0.053894043,-0.162498474,-0.102020264,-0.102270126,-0.149383545,-0.14482832,-0.10585022,-0.07673645,-0.124450684,-0.146598816,-0.208808899,-0.430465698,-0.302619934,-0.245727539,-0.341552734,-0.484096527,-0.00307925,-0.002329087
13.83,-0.361236572,-0.37689209,-0.420536995,-0.002520278,-0.222259521,-0.214294434,-0.230705261,-0.238220215,,,,,-0.156829834,-0.172893524,-0.070838928,-0.168640137,-0.111747742,-0.104646683,-0.132141113,-0.11942482,-0.123569489,-0.094238281,-0.10949707,-0.15019989,-0.200408936,-0.430465698,-0.290576935,-0.232543945,-0.353118896,-0.49798584,-0.003080751,-0.002325334
13.84,-0.366134644,-0.373046875,-0.397242069,-0.002517271,-0.230804443,-0.164489746,-0.243286133,-0.266601563,,,,,-0.118438721,-0.22681427,-0.068412781,-0.189529419,-0.111747742,-0.131988525,-0.140762329,-0.085130692,-0.088129044,-0.102981567,-0.098388672,-0.15019989,-0.194404602,-0.349868774,-0.292984009,-0.231262207,-0.401947021,-0.482837677,-0.003086006,-0.00233359
13.85,-0.319473267,-0.370544434,-0.403372288,-0.002509752,-0.225921631,-0.253875732,-0.240768433,-0.255004883,,,,,-0.133300781,-0.242992401,-0.061157227,-0.187080383,-0.078914642,-0.118911743,-0.144454956,-0.102912903,-0.061546326,-0.077987671,-0.124450684,-0.153793335,-0.20401001,-0.320907593,-0.284553528,-0.231262207,-0.44052124,-0.439914703,-0.003076998,-0.002340345
13.86,-0.309646606,-0.352600098,-0.415632725,-0.002518022,-0.249206543,-0.280670166,-0.250831604,-0.217590332,,,,,-0.167999268,-0.197158813,-0.081726074,-0.167411804,-0.086212158,-0.09513855,-0.159240723,-0.10799408,-0.095722198,-0.080490112,-0.133117676,-0.144203186,-0.242424011,-0.366241455,-0.250831604,-0.233886719,-0.437927246,-0.442436218,-0.003064987,-0.002331338
13.87,-0.344024658,-0.40625,-0.409502506,-0.002527797,-0.233276367,-0.238525391,-0.275985718,-0.233093262,,,,,-0.165496826,-0.210639954,-0.10471344,-0.15019989,-0.123905182,-0.10940361,-0.148147583,-0.054646492,-0.123569489,-0.124237061,-0.120727539,-0.123817444,-0.265235901,-0.414093018,-0.261669159,-0.266845703,-0.40838623,-0.46516037,-0.003061984,-0.002325334
13.88,-0.33543396,-0.407592773,-0.40705061,-0.002512007,-0.194061279,-0.270446777,-0.263412476,-0.265258789,,,,,-0.133300781,-0.222770691,-0.099876404,-0.183387756,-0.119045258,-0.136743546,-0.117340088,-0.038134575,-0.113443375,-0.132995605,-0.141784668,-0.116630554,-0.244827271,-0.401496887,-0.325504303,-0.262878418,-0.401947021,-0.460113525,-0.003064237,-0.00233284
13.89,-0.302261353,-0.334777832,-0.404598236,-0.002505993,-0.219787598,-0.251312256,-0.242027283,-0.264038086,,,,,-0.141967773,-0.20659256,-0.096244812,-0.206748962,-0.105667114,-0.146255493,-0.140762329,-0.085130692,-0.118507385,-0.091751099,-0.157897949,-0.137001038,-0.222015381,-0.343566895,-0.324302673,-0.243103027,-0.40322876,-0.442436218,-0.003066489,-0.00233359
13.9,-0.312088013,-0.362854004,-0.403372288,-0.002527045,-0.234527588,-0.22064209,-0.274742126,-0.239501953,,,,,-0.170471191,-0.269950867,-0.088989258,-0.198135376,-0.106884003,-0.11415863,-0.1690979,-0.124505043,-0.114709854,-0.080490112,-0.116943359,-0.134605408,-0.213607788,-0.344833374,-0.271305084,-0.257568359,-0.416107178,-0.436126709,-0.003075497,-0.002326835
13.91,-0.342803955,-0.412719727,-0.426667213,-0.002532308,-0.214935303,-0.247467041,-0.268440247,-0.233093262,,,,,-0.170471191,-0.302303314,-0.065994263,-0.215354919,-0.104450226,-0.076116562,-0.127197266,-0.111804008,-0.086862564,-0.067993164,-0.076049805,-0.10823822,-0.211212158,-0.407791138,-0.278530121,-0.244445801,-0.457214355,-0.455062866,-0.003086006,-0.002329087
13.92,-0.32069397,-0.379455566,-0.427893639,-0.002527045,-0.197723389,-0.256439209,-0.22063446,-0.273010254,,,,,-0.172927856,-0.242992401,-0.08656311,-0.198135376,-0.108100891,-0.098703384,-0.119812012,-0.104183197,-0.065343857,-0.062988281,-0.083435059,-0.097450256,-0.248435974,-0.405281067,-0.30141449,-0.235229492,-0.461090088,-0.466423035,-0.00307925,-0.002335091
13.93,-0.305953979,-0.296447754,-0.388659477,-0.002533812,-0.174438477,-0.244934082,-0.208068848,-0.28717041,,,,,-0.165496826,-0.222770691,-0.115600586,-0.163719177,-0.104450226,-0.116535187,-0.153076172,-0.121965408,-0.074205399,-0.112991333,-0.134338379,-0.086654663,-0.268836975,-0.363723755,-0.284553528,-0.252319336,-0.426361084,-0.482837677,-0.003064987,-0.002335091
13.94,-0.339111328,-0.30279541,-0.392337799,-0.002532308,-0.192840576,-0.216827393,-0.205543518,-0.244689941,,,,,-0.149398804,-0.230857849,-0.087768555,-0.187080383,-0.102020264,-0.078495026,-0.134597778,-0.124505043,-0.119773865,-0.119247437,-0.169067383,-0.125022888,-0.210006714,-0.393943787,-0.261669159,-0.247070313,-0.427642822,-0.482837677,-0.003067239,-0.002337343
13.95,-0.344024658,-0.41394043,-0.424215317,-0.002522534,-0.236938477,-0.238525391,-0.214347839,-0.24987793,,,,,-0.135787964,-0.234905243,-0.069618225,-0.194450378,-0.129985809,-0.085626602,-0.123504639,-0.133397102,-0.142557144,-0.081741333,-0.110778809,-0.163391113,-0.20401001,-0.419128418,-0.262874603,-0.277404785,-0.435394287,-0.448749542,-0.003076247,-0.00234635
13.96,-0.328063965,-0.434387207,-0.426667213,-0.002514263,-0.224731445,-0.278137207,-0.216873169,-0.273010254,,,,,-0.130828857,-0.247032166,-0.078094482,-0.177246094,-0.148223877,-0.108213425,-0.150619507,-0.135937214,-0.089393616,-0.042984009,-0.049987793,-0.148994446,-0.231620789,-0.414093018,-0.278530121,-0.305114746,-0.404541016,-0.42855072,-0.003073245,-0.002344098
13.97,-0.319473267,-0.392211914,-0.389885902,-0.002513511,-0.205108643,-0.274291992,-0.218132019,-0.226623535,,,,,-0.137008667,-0.232208252,-0.059951782,-0.184616089,-0.119045258,-0.089193344,-0.162948608,-0.116885185,-0.045091629,-0.077987671,-0.099609375,-0.15499115,-0.198005676,-0.434242249,-0.284553528,-0.26159668,-0.390380859,-0.447486877,-0.003069491,-0.002323832
13.98,-0.323150635,-0.403686523,-0.372720718,-0.002526293,-0.223480225,-0.260253906,-0.247062683,-0.218933105,,,,,-0.134536743,-0.213336945,-0.072044373,-0.194450378,-0.097156525,-0.111780167,-0.164169312,-0.130856037,-0.09951973,-0.182998657,-0.175292969,-0.157394409,-0.238822937,-0.407791138,-0.294189453,-0.257568359,-0.389099121,-0.485359192,-0.003072494,-0.002313324
13.99,-0.348937988,-0.396057129,-0.421762943,-0.002538323,-0.205108643,-0.251312256,-0.29359436,-0.276916504,,,,,-0.156829834,-0.210639954,-0.115600586,-0.207969666,-0.115394592,-0.139122009,-0.162948608,-0.160070419,-0.166606903,-0.158004761,-0.170349121,-0.147796631,-0.284454346,-0.378837585,-0.30021286,-0.301147461,-0.39553833,-0.470211029,-0.003072494,-0.002322331
14,-0.347717285,-0.380737305,-0.41685915,-0.002536819,-0.172027588,-0.278137207,-0.307441711,-0.28717041,,,,,-0.149398804,-0.216033936,-0.121650696,-0.19568634,-0.12512207,-0.124856949,-0.156768799,-0.099102974,-0.136228561,-0.109237671,-0.136779785,-0.153793335,-0.223220825,-0.401496887,-0.30141449,-0.301147461,-0.419952393,-0.452537537,-0.003072494,-0.00233284
14.01,-0.329284668,-0.408813477,-0.354330063,-0.002522534,-0.216125488,-0.280670166,-0.244544983,-0.24987793,,,,,-0.118438721,-0.222770691,-0.103507996,-0.193222046,-0.093509674,-0.134366989,-0.160476685,0.007591248,-0.075469971,-0.147994995,-0.12689209,-0.162185669,-0.214813232,-0.405281067,-0.306236267,-0.258911133,-0.412231445,-0.487884521,-0.003064237,-0.002341096
14.02,-0.329284668,-0.422851563,-0.388659477,-0.002512007,-0.229614258,-0.216827393,-0.22567749,-0.234375,,,,,-0.15435791,-0.218727112,-0.090194702,-0.206748962,-0.102020264,-0.137931824,-0.153076172,-0.005110741,-0.064077377,-0.109237671,-0.128173828,-0.163391113,-0.225616455,-0.377571106,-0.295394897,-0.232543945,-0.385253906,-0.476524353,-0.003059732,-0.002347851
14.03,-0.32069397,-0.390991211,-0.429119587,-0.00251276,-0.191650391,-0.195129395,-0.284790039,-0.251159668,,,,,-0.16178894,-0.203899384,-0.090194702,-0.16494751,-0.13727951,-0.143877029,-0.149383545,-0.07750988,-0.103317261,-0.069229126,-0.141784668,-0.142997742,-0.20160675,-0.359939575,-0.283351898,-0.255004883,-0.369842529,-0.448749542,-0.003072494,-0.002341847
14.04,-0.329284668,-0.397338867,-0.408276558,-0.002519526,-0.236938477,-0.224517822,-0.29611969,-0.247253418,,,,,-0.128356934,-0.186374664,-0.095031738,-0.163719177,-0.100803375,-0.143877029,-0.1925354,-0.094021797,-0.142557144,-0.12298584,-0.134338379,-0.141807556,-0.210006714,-0.364974976,-0.285758972,-0.265563965,-0.398101807,-0.473999023,-0.003071743,-0.002331338
14.05,-0.366134644,-0.436950684,-0.418085098,-0.002528549,-0.266357422,-0.23727417,-0.29611969,-0.256286621,,,,,-0.149398804,-0.207942963,-0.088989258,-0.22517395,-0.095939636,-0.060663223,-0.233200073,-0.125776291,-0.09951973,-0.134246826,-0.115722656,-0.164581299,-0.212409973,-0.358688354,-0.290576935,-0.240478516,-0.432800293,-0.472736359,-0.003067239,-0.002335842
14.06,-0.373519897,-0.421630859,-0.41195488,-0.002527045,-0.219787598,-0.210449219,-0.326309204,-0.29107666,,,,,-0.149398804,-0.228160858,-0.070838928,-0.221496582,-0.119045258,-0.063041687,-0.193756104,-0.141017914,-0.033699036,-0.097991943,-0.133117676,-0.159790039,-0.218414307,-0.372535706,-0.296596527,-0.237792969,-0.387817383,-0.446224213,-0.003080001,-0.002332089
14.07,-0.346496582,-0.41394043,-0.389885902,-0.002519526,-0.198974609,-0.173431396,-0.292350769,-0.274291992,,,,,-0.1171875,-0.199855804,-0.072044373,-0.183387756,-0.078914642,-0.149820328,-0.122268677,-0.090210915,-0.053951263,-0.096740723,-0.133117676,-0.133415222,-0.254432678,-0.422904968,-0.284553528,-0.243103027,-0.345428467,-0.470211029,-0.003078499,-0.002319329
